choice,pf,cl,loc,wk,tod,seas,chid,id,x1,samplesplit
0,0,0,0,0,1,0,950,80,155,3
0,9,1,0,0,0,0,950,80,155,3
1,7,1,0,0,0,0,951,80,155,3
0,9,0,0,1,0,0,951,80,155,3
0,0,5,0,0,1,0,951,80,155,3
0,0,1,1,0,0,1,951,80,155,3
0,9,0,0,1,0,0,952,80,155,3
1,7,0,0,0,0,0,952,80,155,3
0,0,1,0,1,0,1,952,80,155,3
0,0,5,1,0,1,0,952,80,155,3
1,0,0,1,0,0,1,953,80,155,3
0,0,1,0,0,1,0,953,80,155,3
0,9,1,0,0,0,0,953,80,155,3
0,9,5,0,1,0,0,953,80,155,3
0,9,0,0,1,0,0,954,80,155,3
0,7,5,0,0,0,0,954,80,155,3
1,0,1,1,0,0,1,954,80,155,3
0,0,0,0,0,1,0,954,80,155,3
0,0,1,0,1,0,1,955,80,155,3
0,9,0,0,1,0,0,955,80,155,3
0,0,0,0,0,1,0,955,80,155,3
1,7,5,1,0,0,0,955,80,155,3
0,0,5,0,1,0,1,956,80,155,3
0,9,0,0,1,0,0,956,80,155,3
1,7,1,0,0,0,0,956,80,155,3
0,0,0,0,0,1,0,956,80,155,3
1,9,5,0,1,0,0,957,81,157,4
0,7,1,0,0,0,0,957,81,157,4
0,0,0,0,0,0,1,957,81,157,4
0,0,5,0,0,0,1,957,81,157,4
0,0,1,0,1,1,0,958,81,157,4
0,0,5,1,0,0,1,958,81,157,4
1,9,5,1,0,0,0,958,81,157,4
0,7,0,0,1,0,0,958,81,157,4
0,0,1,0,1,0,1,959,81,157,4
0,7,0,0,0,0,0,959,81,157,4
0,9,0,0,0,0,0,959,81,157,4
1,0,5,0,1,1,0,959,81,157,4
1,9,1,1,0,0,0,960,81,157,4
0,0,5,0,1,1,0,960,81,157,4
0,7,0,0,0,0,0,960,81,157,4
0,0,5,0,1,0,1,960,81,157,4
0,9,5,0,0,0,0,961,81,157,4
0,0,0,0,1,0,1,961,81,157,4
1,0,1,1,0,1,0,961,81,157,4
0,7,5,0,1,0,0,961,81,157,4
0,0,0,0,1,0,1,962,81,157,4
0,0,5,0,0,1,0,962,81,157,4
0,9,5,0,0,0,0,962,81,157,4
1,7,1,0,1,0,0,962,81,157,4
1,0,1,0,1,1,0,963,81,157,4
0,9,5,1,0,0,0,963,81,157,4
0,0,5,0,1,0,1,963,81,157,4
0,7,0,0,0,0,0,963,81,157,4
0,9,0,0,1,0,0,964,81,157,4
0,0,1,0,0,0,1,964,81,157,4
1,0,1,0,1,1,0,964,81,157,4
0,7,5,0,0,0,0,964,81,157,4
0,0,5,0,0,0,1,965,81,157,4
0,0,0,0,0,1,0,965,81,157,4
1,9,1,0,1,0,0,965,81,157,4
0,7,1,0,1,0,0,965,81,157,4
0,7,5,0,0,0,0,966,81,157,4
1,0,1,0,1,1,0,966,81,157,4
0,0,0,0,1,0,1,966,81,157,4
0,9,1,0,0,0,0,966,81,157,4
0,9,5,0,0,0,0,967,81,157,4
0,0,1,0,0,1,0,967,81,157,4
1,7,5,0,1,0,0,967,81,157,4
0,0,0,1,0,0,1,967,81,157,4
0,9,5,0,0,0,0,968,81,157,4
0,7,0,0,0,0,0,968,81,157,4
0,0,0,0,1,1,0,968,81,157,4
1,0,1,0,1,0,1,968,81,157,4
0,7,5,0,1,0,0,969,82,159,3
0,9,1,1,0,0,0,969,82,159,3
0,0,0,0,0,0,1,969,82,159,3
1,0,5,0,1,1,0,969,82,159,3
0,7,0,0,1,0,0,970,82,159,3
0,9,5,0,1,0,0,970,82,159,3
1,0,1,1,0,1,0,970,82,159,3
0,0,5,0,0,0,1,970,82,159,3
0,9,5,0,0,0,0,971,82,159,3
1,7,1,0,1,0,0,971,82,159,3
0,0,0,0,1,1,0,971,82,159,3
0,0,0,1,0,0,1,971,82,159,3
0,0,1,0,1,0,1,972,82,159,3
0,9,1,0,0,0,0,972,82,159,3
1,7,0,1,0,0,0,972,82,159,3
0,0,5,0,1,1,0,972,82,159,3
1,0,0,1,0,1,0,973,82,159,3
0,9,1,0,1,0,0,973,82,159,3
0,0,0,0,0,0,1,973,82,159,3
0,7,5,0,1,0,0,973,82,159,3
0,0,0,0,0,0,1,974,82,159,3
0,9,0,0,0,0,0,974,82,159,3
1,0,1,1,0,1,0,974,82,159,3
0,7,5,0,1,0,0,974,82,159,3
0,0,5,0,1,0,1,975,82,159,3
0,9,0,0,0,0,0,975,82,159,3
1,0,1,0,0,1,0,975,82,159,3
0,7,5,1,0,0,0,975,82,159,3
0,9,0,0,1,0,0,976,82,159,3
1,7,1,0,0,0,0,976,82,159,3
0,0,1,1,0,0,1,976,82,159,3
0,0,5,0,0,1,0,976,82,159,3
0,0,5,0,1,0,1,977,82,159,3
0,0,5,0,0,1,0,977,82,159,3
0,9,0,0,1,0,0,977,82,159,3
1,7,1,0,0,0,0,977,82,159,3
1,0,1,0,1,0,1,978,82,159,3
0,0,5,1,0,1,0,978,82,159,3
0,7,0,0,0,0,0,978,82,159,3
0,9,0,0,1,0,0,978,82,159,3
0,9,5,0,1,0,0,979,82,159,3
1,0,0,0,1,1,0,979,82,159,3
0,0,5,1,0,0,1,979,82,159,3
0,7,1,0,0,0,0,979,82,159,3
1,0,1,0,1,1,0,980,82,159,3
0,7,5,0,0,0,0,980,82,159,3
0,9,5,1,0,0,0,980,82,159,3
0,0,0,0,1,0,1,980,82,159,3
0,0,5,0,1,1,0,981,83,161,6
1,9,0,1,0,0,0,981,83,161,6
0,0,1,0,1,0,1,981,83,161,6
0,7,5,0,0,0,0,981,83,161,6
1,0,5,1,0,0,1,982,83,161,6
0,7,1,0,0,0,0,982,83,161,6
0,0,0,0,0,1,0,982,83,161,6
0,9,1,0,0,0,0,982,83,161,6
0,0,1,0,0,1,0,983,83,161,6
1,7,5,0,1,0,0,983,83,161,6
0,0,0,0,0,1,0,983,83,161,6
0,0,1,0,0,0,1,983,83,161,6
0,9,0,0,1,0,0,984,83,161,6
0,7,0,0,0,0,0,984,83,161,6
0,0,1,0,1,0,1,984,83,161,6
1,0,5,1,0,1,0,984,83,161,6
1,7,5,1,0,0,0,985,83,161,6
0,0,1,0,1,0,1,985,83,161,6
0,0,0,0,0,1,0,985,83,161,6
0,9,0,0,0,0,0,985,83,161,6
0,0,5,0,1,1,0,986,83,161,6
0,0,5,0,0,0,1,986,83,161,6
1,9,1,1,0,0,0,986,83,161,6
0,7,0,0,1,0,0,986,83,161,6
0,0,1,0,0,0,1,987,83,161,6
0,7,0,0,0,0,0,987,83,161,6
1,9,0,1,0,0,0,987,83,161,6
0,0,5,0,1,1,0,987,83,161,6
1,9,1,1,0,0,0,988,83,161,6
0,7,1,0,1,0,0,988,83,161,6
0,0,0,0,1,1,0,988,83,161,6
0,0,5,0,0,0,1,988,83,161,6
0,0,5,0,0,1,0,989,83,161,6
1,7,0,1,0,0,0,989,83,161,6
0,0,1,0,1,0,1,989,83,161,6
0,9,0,0,0,0,0,989,83,161,6
1,0,5,1,0,0,1,990,83,161,6
0,7,1,0,1,0,0,990,83,161,6
0,0,0,0,0,1,0,990,83,161,6
0,9,1,0,0,0,0,990,83,161,6
0,7,1,0,0,0,0,991,83,161,6
0,9,0,0,1,0,0,991,83,161,6
0,0,5,0,0,1,0,991,83,161,6
1,0,1,1,0,0,1,991,83,161,6
0,9,0,0,1,0,0,992,83,161,6
0,7,0,0,0,0,0,992,83,161,6
0,0,1,0,1,0,1,992,83,161,6
1,0,5,1,0,1,0,992,83,161,6
0,7,5,0,1,0,0,993,84,163,3
1,9,1,1,0,0,0,993,84,163,3
0,0,0,0,0,0,1,993,84,163,3
0,0,5,0,1,1,0,993,84,163,3
0,7,0,0,1,0,0,994,84,163,3
0,9,5,0,1,0,0,994,84,163,3
1,0,1,1,0,1,0,994,84,163,3
0,0,5,0,0,0,1,994,84,163,3
0,9,5,0,0,0,0,995,84,163,3
0,7,1,0,1,0,0,995,84,163,3
0,0,0,0,1,1,0,995,84,163,3
1,0,0,1,0,0,1,995,84,163,3
0,0,1,0,1,0,1,996,84,163,3
0,9,1,0,0,0,0,996,84,163,3
1,7,0,1,0,0,0,996,84,163,3
0,0,5,0,1,1,0,996,84,163,3
1,0,0,1,0,1,0,997,84,163,3
0,9,1,0,1,0,0,997,84,163,3
0,0,0,0,0,0,1,997,84,163,3
0,7,5,0,1,0,0,997,84,163,3
0,0,0,0,0,0,1,998,84,163,3
0,9,0,0,0,0,0,998,84,163,3
1,0,1,1,0,1,0,998,84,163,3
0,7,5,0,1,0,0,998,84,163,3
0,0,5,0,1,0,1,999,84,163,3
0,9,0,0,0,0,0,999,84,163,3
0,0,1,0,0,1,0,999,84,163,3
1,7,5,1,0,0,0,999,84,163,3
0,9,0,0,1,0,0,1000,84,163,3
0,7,1,0,0,0,0,1000,84,163,3
1,0,1,1,0,0,1,1000,84,163,3
0,0,5,0,0,1,0,1000,84,163,3
1,0,5,0,1,0,1,1001,84,163,3
0,0,5,0,0,1,0,1001,84,163,3
0,9,0,0,1,0,0,1001,84,163,3
0,7,1,0,0,0,0,1001,84,163,3
1,0,1,0,1,0,1,1002,84,163,3
0,0,5,1,0,1,0,1002,84,163,3
0,7,0,0,0,0,0,1002,84,163,3
0,9,0,0,1,0,0,1002,84,163,3
0,9,5,0,1,0,0,1003,84,163,3
0,0,0,0,1,1,0,1003,84,163,3
1,0,5,1,0,0,1,1003,84,163,3
0,7,1,0,0,0,0,1003,84,163,3
1,0,1,0,1,1,0,1004,84,163,3
0,7,5,0,0,0,0,1004,84,163,3
0,9,5,1,0,0,0,1004,84,163,3
0,0,0,0,1,0,1,1004,84,163,3
0,0,5,0,1,1,0,1005,85,165,2
0,9,0,1,0,0,0,1005,85,165,2
1,0,1,0,1,0,1,1005,85,165,2
0,7,5,0,0,0,0,1005,85,165,2
1,0,5,1,0,0,1,1006,85,165,2
0,7,1,0,0,0,0,1006,85,165,2
0,0,0,0,0,1,0,1006,85,165,2
0,9,1,0,0,0,0,1006,85,165,2
0,0,1,0,0,1,0,1007,85,165,2
1,7,5,0,1,0,0,1007,85,165,2
0,0,0,0,0,1,0,1007,85,165,2
0,0,1,0,0,0,1,1007,85,165,2
0,9,0,0,1,0,0,1008,85,165,2
0,7,0,0,0,0,0,1008,85,165,2
0,0,1,0,1,0,1,1008,85,165,2
1,0,5,1,0,1,0,1008,85,165,2
1,7,5,1,0,0,0,1009,85,165,2
0,0,1,0,1,0,1,1009,85,165,2
0,0,0,0,0,1,0,1009,85,165,2
0,9,0,0,0,0,0,1009,85,165,2
0,0,5,0,1,1,0,1010,85,165,2
0,0,5,0,0,0,1,1010,85,165,2
0,9,1,1,0,0,0,1010,85,165,2
1,7,0,0,1,0,0,1010,85,165,2
0,0,1,0,0,0,1,1011,85,165,2
0,7,0,0,0,0,0,1011,85,165,2
1,9,0,1,0,0,0,1011,85,165,2
0,0,5,0,1,1,0,1011,85,165,2
1,9,1,1,0,0,0,1012,85,165,2
0,7,1,0,1,0,0,1012,85,165,2
0,0,0,0,1,1,0,1012,85,165,2
0,0,5,0,0,0,1,1012,85,165,2
0,0,5,0,0,1,0,1013,85,165,2
1,7,0,1,0,0,0,1013,85,165,2
0,0,1,0,1,0,1,1013,85,165,2
0,9,0,0,0,0,0,1013,85,165,2
1,0,5,1,0,0,1,1014,85,165,2
0,7,1,0,1,0,0,1014,85,165,2
0,0,0,0,0,1,0,1014,85,165,2
0,9,1,0,0,0,0,1014,85,165,2
0,7,1,0,0,0,0,1015,85,165,2
0,9,0,0,1,0,0,1015,85,165,2
0,0,5,0,0,1,0,1015,85,165,2
1,0,1,1,0,0,1,1015,85,165,2
0,9,0,0,1,0,0,1016,85,165,2
0,7,0,0,0,0,0,1016,85,165,2
0,0,1,0,1,0,1,1016,85,165,2
1,0,5,1,0,1,0,1016,85,165,2
0,0,0,1,0,1,0,1017,86,167,1
1,7,1,0,0,0,0,1017,86,167,1
0,9,5,0,1,0,0,1017,86,167,1
0,0,5,0,1,0,1,1017,86,167,1
0,9,5,0,1,0,0,1018,86,167,1
0,0,0,0,0,0,1,1018,86,167,1
0,7,1,0,0,0,0,1018,86,167,1
1,0,0,1,0,1,0,1018,86,167,1
1,7,0,0,0,0,0,1019,86,167,1
0,0,0,0,1,1,0,1019,86,167,1
0,0,5,0,1,0,1,1019,86,167,1
0,9,1,0,0,0,0,1019,86,167,1
0,7,5,1,0,0,0,1020,86,167,1
0,0,1,0,0,0,1,1020,86,167,1
0,0,5,0,0,1,0,1020,86,167,1
1,9,0,0,1,0,0,1020,86,167,1
0,0,0,0,1,0,1,1021,86,167,1
1,0,1,0,0,1,0,1021,86,167,1
0,9,0,0,1,0,0,1021,86,167,1
0,7,5,1,0,0,0,1021,86,167,1
0,0,5,0,0,0,1,1022,86,167,1
0,0,1,0,0,1,0,1022,86,167,1
1,9,5,1,0,0,0,1022,86,167,1
0,7,0,0,1,0,0,1022,86,167,1
0,9,5,0,1,0,0,1023,86,167,1
0,0,0,0,1,1,0,1023,86,167,1
0,0,5,1,0,0,1,1023,86,167,1
1,7,1,0,0,0,0,1023,86,167,1
0,9,1,0,1,0,0,1024,86,167,1
1,7,0,1,0,0,0,1024,86,167,1
0,0,5,0,1,1,0,1024,86,167,1
0,0,0,0,0,0,1,1024,86,167,1
0,0,0,0,0,1,0,1025,86,167,1
1,9,1,0,0,0,0,1025,86,167,1
0,0,5,0,0,0,1,1025,86,167,1
0,0,5,0,1,0,1,1025,86,167,1
0,9,5,0,1,0,0,1026,86,167,1
0,0,5,0,0,0,1,1026,86,167,1
0,7,1,0,0,0,0,1026,86,167,1
1,0,0,0,0,1,0,1026,86,167,1
0,7,1,0,0,0,0,1027,86,167,1
1,0,0,0,0,1,0,1027,86,167,1
0,0,5,1,0,0,1,1027,86,167,1
0,9,5,0,1,0,0,1027,86,167,1
0,0,0,0,0,1,0,1028,86,167,1
1,0,1,0,1,0,1,1028,86,167,1
0,7,5,0,0,0,0,1028,86,167,1
0,9,0,0,0,0,0,1028,86,167,1
1,0,0,1,0,1,0,1029,87,169,3
0,7,1,0,0,0,0,1029,87,169,3
0,9,5,0,1,0,0,1029,87,169,3
0,0,5,0,1,0,1,1029,87,169,3
0,9,5,0,1,0,0,1030,87,169,3
0,0,0,0,0,0,1,1030,87,169,3
0,7,1,0,0,0,0,1030,87,169,3
1,0,0,1,0,1,0,1030,87,169,3
1,7,0,0,0,0,0,1031,87,169,3
0,0,0,0,1,1,0,1031,87,169,3
0,0,5,0,1,0,1,1031,87,169,3
0,9,1,0,0,0,0,1031,87,169,3
0,7,5,1,0,0,0,1032,87,169,3
0,0,1,0,0,0,1,1032,87,169,3
1,0,5,0,0,1,0,1032,87,169,3
0,9,0,0,1,0,0,1032,87,169,3
0,0,0,0,1,0,1,1033,87,169,3
1,0,1,0,0,1,0,1033,87,169,3
0,9,0,0,1,0,0,1033,87,169,3
0,7,5,1,0,0,0,1033,87,169,3
0,0,5,0,0,0,1,1034,87,169,3
0,0,1,0,0,1,0,1034,87,169,3
0,9,5,1,0,0,0,1034,87,169,3
1,7,0,0,1,0,0,1034,87,169,3
0,9,5,0,1,0,0,1035,87,169,3
0,0,0,0,1,1,0,1035,87,169,3
0,0,5,1,0,0,1,1035,87,169,3
1,7,1,0,0,0,0,1035,87,169,3
0,9,1,0,1,0,0,1036,87,169,3
1,7,0,1,0,0,0,1036,87,169,3
0,0,5,0,1,1,0,1036,87,169,3
0,0,0,0,0,0,1,1036,87,169,3
0,9,5,0,1,0,0,1037,87,169,3
0,0,5,0,0,0,1,1037,87,169,3
0,7,1,0,0,0,0,1037,87,169,3
1,0,0,0,0,1,0,1037,87,169,3
0,7,1,0,0,0,0,1038,87,169,3
1,0,0,0,0,1,0,1038,87,169,3
0,0,5,1,0,0,1,1038,87,169,3
0,9,5,0,1,0,0,1038,87,169,3
0,0,0,0,0,1,0,1039,87,169,3
0,0,1,0,1,0,1,1039,87,169,3
1,7,5,0,0,0,0,1039,87,169,3
0,9,0,0,0,0,0,1039,87,169,3
1,7,5,1,0,0,0,1040,88,171,3
0,0,1,0,1,0,1,1040,88,171,3
0,0,0,0,0,1,0,1040,88,171,3
0,9,0,0,0,0,0,1040,88,171,3
0,0,5,0,1,1,0,1041,88,171,3
0,0,5,0,0,0,1,1041,88,171,3
1,9,1,1,0,0,0,1041,88,171,3
0,7,0,0,1,0,0,1041,88,171,3
0,0,1,0,0,0,1,1042,88,171,3
0,7,0,0,0,0,0,1042,88,171,3
1,9,0,1,0,0,0,1042,88,171,3
0,0,5,0,1,1,0,1042,88,171,3
1,9,1,1,0,0,0,1043,88,171,3
0,7,1,0,1,0,0,1043,88,171,3
0,0,0,0,1,1,0,1043,88,171,3
0,0,5,0,0,0,1,1043,88,171,3
0,0,5,0,0,1,0,1044,88,171,3
1,7,0,1,0,0,0,1044,88,171,3
0,0,1,0,1,0,1,1044,88,171,3
0,9,0,0,0,0,0,1044,88,171,3
0,0,5,1,0,0,1,1045,88,171,3
0,7,1,0,1,0,0,1045,88,171,3
1,0,0,0,0,1,0,1045,88,171,3
0,9,1,0,0,0,0,1045,88,171,3
0,7,1,0,0,0,0,1046,88,171,3
0,9,0,0,1,0,0,1046,88,171,3
0,0,5,0,0,1,0,1046,88,171,3
1,0,1,1,0,0,1,1046,88,171,3
0,9,0,0,1,0,0,1047,88,171,3
0,7,0,0,0,0,0,1047,88,171,3
1,0,1,0,1,0,1,1047,88,171,3
0,0,5,1,0,1,0,1047,88,171,3
1,0,0,1,0,0,1,1048,88,171,3
0,0,1,0,0,1,0,1048,88,171,3
0,9,1,0,0,0,0,1048,88,171,3
0,9,5,0,1,0,0,1048,88,171,3
0,9,0,0,1,0,0,1049,88,171,3
0,7,5,0,0,0,0,1049,88,171,3
1,0,1,1,0,0,1,1049,88,171,3
0,0,0,0,0,1,0,1049,88,171,3
1,0,1,0,1,0,1,1050,88,171,3
0,9,0,0,1,0,0,1050,88,171,3
0,0,0,0,0,1,0,1050,88,171,3
0,7,5,1,0,0,0,1050,88,171,3
0,0,5,0,1,0,1,1051,88,171,3
1,9,0,0,1,0,0,1051,88,171,3
0,7,1,0,0,0,0,1051,88,171,3
0,0,0,0,0,1,0,1051,88,171,3
1,7,5,0,1,0,0,1052,89,173,6
0,9,1,1,0,0,0,1052,89,173,6
0,0,0,0,0,0,1,1052,89,173,6
0,0,5,0,1,1,0,1052,89,173,6
1,7,0,0,1,0,0,1053,89,173,6
0,9,5,0,1,0,0,1053,89,173,6
0,0,1,1,0,1,0,1053,89,173,6
0,0,5,0,0,0,1,1053,89,173,6
0,9,5,0,0,0,0,1054,89,173,6
1,7,1,0,1,0,0,1054,89,173,6
0,0,0,0,1,1,0,1054,89,173,6
0,0,0,1,0,0,1,1054,89,173,6
0,0,1,0,1,0,1,1055,89,173,6
0,9,1,0,0,0,0,1055,89,173,6
1,7,0,1,0,0,0,1055,89,173,6
0,0,5,0,1,1,0,1055,89,173,6
0,0,0,1,0,1,0,1056,89,173,6
0,9,1,0,1,0,0,1056,89,173,6
0,0,0,0,0,0,1,1056,89,173,6
1,7,5,0,1,0,0,1056,89,173,6
0,0,0,0,0,0,1,1057,89,173,6
0,9,0,0,0,0,0,1057,89,173,6
0,0,1,1,0,1,0,1057,89,173,6
1,7,5,0,1,0,0,1057,89,173,6
0,0,5,0,1,0,1,1058,89,173,6
1,9,0,0,0,0,0,1058,89,173,6
0,0,1,0,0,1,0,1058,89,173,6
0,7,5,1,0,0,0,1058,89,173,6
1,9,0,0,1,0,0,1059,89,173,6
0,7,1,0,0,0,0,1059,89,173,6
0,0,1,1,0,0,1,1059,89,173,6
0,0,5,0,0,1,0,1059,89,173,6
0,0,5,0,1,0,1,1060,89,173,6
0,0,5,0,0,1,0,1060,89,173,6
0,9,0,0,1,0,0,1060,89,173,6
1,7,1,0,0,0,0,1060,89,173,6
0,0,1,0,1,0,1,1061,89,173,6
0,0,5,1,0,1,0,1061,89,173,6
1,7,0,0,0,0,0,1061,89,173,6
0,9,0,0,1,0,0,1061,89,173,6
0,9,5,0,1,0,0,1062,89,173,6
0,0,0,0,1,1,0,1062,89,173,6
0,0,5,1,0,0,1,1062,89,173,6
1,7,1,0,0,0,0,1062,89,173,6
0,0,1,0,1,1,0,1063,89,173,6
0,7,5,0,0,0,0,1063,89,173,6
0,9,5,1,0,0,0,1063,89,173,6
1,0,0,0,1,0,1,1063,89,173,6
0,0,0,1,0,0,1,1064,90,175,6
1,7,5,0,1,0,0,1064,90,175,6
0,0,1,0,0,1,0,1064,90,175,6
0,9,1,0,1,0,0,1064,90,175,6
0,7,5,0,0,0,0,1065,90,175,6
0,0,1,0,1,1,0,1065,90,175,6
1,0,0,0,1,0,1,1065,90,175,6
0,9,5,1,0,0,0,1065,90,175,6
0,9,1,0,0,0,0,1066,90,175,6
0,0,1,0,0,1,0,1066,90,175,6
0,7,5,0,1,0,0,1066,90,175,6
1,0,0,1,0,0,1,1066,90,175,6
0,7,5,0,1,0,0,1067,90,175,6
0,9,1,0,0,0,0,1067,90,175,6
1,0,0,0,1,1,0,1067,90,175,6
0,0,1,1,0,0,1,1067,90,175,6
0,7,5,0,1,0,0,1068,90,175,6
0,9,1,1,0,0,0,1068,90,175,6
0,0,0,0,0,0,1,1068,90,175,6
1,0,5,0,1,1,0,1068,90,175,6
0,7,0,0,1,0,0,1069,90,175,6
0,9,5,0,1,0,0,1069,90,175,6
1,0,1,1,0,1,0,1069,90,175,6
0,0,5,0,0,0,1,1069,90,175,6
0,9,5,0,0,0,0,1070,90,175,6
0,7,1,0,1,0,0,1070,90,175,6
1,0,0,0,1,1,0,1070,90,175,6
0,0,0,1,0,0,1,1070,90,175,6
0,0,1,0,1,0,1,1071,90,175,6
0,9,1,0,0,0,0,1071,90,175,6
1,7,0,1,0,0,0,1071,90,175,6
0,0,5,0,1,1,0,1071,90,175,6
1,0,0,1,0,1,0,1072,90,175,6
0,9,1,0,1,0,0,1072,90,175,6
0,0,0,0,0,0,1,1072,90,175,6
0,7,5,0,1,0,0,1072,90,175,6
0,0,0,0,0,0,1,1073,90,175,6
0,9,0,0,0,0,0,1073,90,175,6
1,0,1,1,0,1,0,1073,90,175,6
0,7,5,0,1,0,0,1073,90,175,6
1,0,5,0,1,0,1,1074,90,175,6
0,9,0,0,0,0,0,1074,90,175,6
0,0,1,0,0,1,0,1074,90,175,6
0,7,5,1,0,0,0,1074,90,175,6
0,9,0,0,1,0,0,1075,90,175,6
1,7,1,0,0,0,0,1075,90,175,6
0,0,1,1,0,0,1,1075,90,175,6
0,0,5,0,0,1,0,1075,90,175,6
0,0,0,1,0,1,0,1076,91,177,3
1,7,1,0,0,0,0,1076,91,177,3
0,9,5,0,1,0,0,1076,91,177,3
0,0,5,0,1,0,1,1076,91,177,3
0,9,5,0,1,0,0,1077,91,177,3
1,0,0,0,0,0,1,1077,91,177,3
0,7,1,0,0,0,0,1077,91,177,3
0,0,0,1,0,1,0,1077,91,177,3
1,7,0,0,0,0,0,1078,91,177,3
0,0,0,0,1,1,0,1078,91,177,3
0,0,5,0,1,0,1,1078,91,177,3
0,9,1,0,0,0,0,1078,91,177,3
0,7,5,1,0,0,0,1079,91,177,3
0,0,1,0,0,0,1,1079,91,177,3
0,0,5,0,0,1,0,1079,91,177,3
1,9,0,0,1,0,0,1079,91,177,3
0,0,0,0,1,0,1,1080,91,177,3
0,0,1,0,0,1,0,1080,91,177,3
1,9,0,0,1,0,0,1080,91,177,3
0,7,5,1,0,0,0,1080,91,177,3
0,0,5,0,0,0,1,1081,91,177,3
0,0,1,0,0,1,0,1081,91,177,3
0,9,5,1,0,0,0,1081,91,177,3
1,7,0,0,1,0,0,1081,91,177,3
0,9,5,0,1,0,0,1082,91,177,3
0,0,0,0,1,1,0,1082,91,177,3
0,0,5,1,0,0,1,1082,91,177,3
1,7,1,0,0,0,0,1082,91,177,3
0,9,1,0,1,0,0,1083,91,177,3
1,7,0,1,0,0,0,1083,91,177,3
0,0,5,0,1,1,0,1083,91,177,3
0,0,0,0,0,0,1,1083,91,177,3
0,0,0,0,0,1,0,1084,91,177,3
1,9,1,0,0,0,0,1084,91,177,3
0,0,5,0,0,0,1,1084,91,177,3
0,0,5,0,1,0,1,1084,91,177,3
0,9,5,0,1,0,0,1085,91,177,3
0,0,5,0,0,0,1,1085,91,177,3
1,7,1,0,0,0,0,1085,91,177,3
0,0,0,0,0,1,0,1085,91,177,3
1,7,1,0,0,0,0,1086,91,177,3
0,0,0,0,0,1,0,1086,91,177,3
0,0,5,1,0,0,1,1086,91,177,3
0,9,5,0,1,0,0,1086,91,177,3
0,0,0,0,0,1,0,1087,91,177,3
1,0,1,0,1,0,1,1087,91,177,3
0,7,5,0,0,0,0,1087,91,177,3
0,9,0,0,0,0,0,1087,91,177,3
1,0,0,1,0,1,0,1088,92,179,5
0,7,1,0,0,0,0,1088,92,179,5
0,9,5,0,1,0,0,1088,92,179,5
0,0,5,0,1,0,1,1088,92,179,5
0,9,5,0,1,0,0,1089,92,179,5
0,0,0,0,0,0,1,1089,92,179,5
0,7,1,0,0,0,0,1089,92,179,5
1,0,0,1,0,1,0,1089,92,179,5
0,7,0,0,0,0,0,1090,92,179,5
1,0,0,0,1,1,0,1090,92,179,5
0,0,5,0,1,0,1,1090,92,179,5
0,9,1,0,0,0,0,1090,92,179,5
1,7,5,1,0,0,0,1091,92,179,5
0,0,1,0,0,0,1,1091,92,179,5
0,0,5,0,0,1,0,1091,92,179,5
0,9,0,0,1,0,0,1091,92,179,5
0,0,0,0,1,0,1,1092,92,179,5
0,0,1,0,0,1,0,1092,92,179,5
0,9,0,0,1,0,0,1092,92,179,5
1,7,5,1,0,0,0,1092,92,179,5
0,0,5,0,0,0,1,1093,92,179,5
0,0,1,0,0,1,0,1093,92,179,5
1,9,5,1,0,0,0,1093,92,179,5
0,7,0,0,1,0,0,1093,92,179,5
0,9,5,0,1,0,0,1094,92,179,5
0,0,0,0,1,1,0,1094,92,179,5
1,0,5,1,0,0,1,1094,92,179,5
0,7,1,0,0,0,0,1094,92,179,5
0,9,1,0,1,0,0,1095,92,179,5
1,7,0,1,0,0,0,1095,92,179,5
0,0,5,0,1,1,0,1095,92,179,5
0,0,0,0,0,0,1,1095,92,179,5
0,0,0,0,0,1,0,1096,92,179,5
0,9,1,0,0,0,0,1096,92,179,5
0,0,5,0,0,0,1,1096,92,179,5
1,0,5,0,1,0,1,1096,92,179,5
1,9,5,0,1,0,0,1097,92,179,5
0,0,5,0,0,0,1,1097,92,179,5
0,7,1,0,0,0,0,1097,92,179,5
0,0,0,0,0,1,0,1097,92,179,5
0,7,1,0,0,0,0,1098,92,179,5
0,0,0,0,0,1,0,1098,92,179,5
1,0,5,1,0,0,1,1098,92,179,5
0,9,5,0,1,0,0,1098,92,179,5
0,0,0,0,0,1,0,1099,92,179,5
1,0,1,0,1,0,1,1099,92,179,5
0,7,5,0,0,0,0,1099,92,179,5
0,9,0,0,0,0,0,1099,92,179,5
0,9,0,0,0,0,0,1100,93,181,7
0,0,0,0,1,0,1,1100,93,181,7
0,0,1,1,0,1,0,1100,93,181,7
1,7,5,0,1,0,0,1100,93,181,7
0,0,0,0,0,1,0,1101,93,181,7
0,7,5,0,0,0,0,1101,93,181,7
0,0,0,1,0,0,1,1101,93,181,7
1,9,1,0,1,0,0,1101,93,181,7
0,0,1,0,0,1,0,1102,93,181,7
1,9,5,0,1,0,0,1102,93,181,7
0,0,5,0,1,0,1,1102,93,181,7
0,7,0,0,0,0,0,1102,93,181,7
1,9,0,1,0,0,0,1103,93,181,7
0,7,5,0,0,0,0,1103,93,181,7
0,0,1,0,1,0,1,1103,93,181,7
0,0,1,0,0,1,0,1103,93,181,7
0,0,0,1,0,1,0,1104,93,181,7
